anonymous_id,BICF2G630691191,BICF2G630691207,BICF2G630691220,BICF2G630691225,BICF2G630691232,BICF2G630691235,BICF2G630691255,BICF2G630691280,BICF2G630691318,BICF2G630691338,BICF2G630691371,BICF2G630691373,BICF2G630691391,BICF2G630691407,BICF2G630691412,BICF2G630691442_dup,BICF2G630691458_dup,BICF2G630691475_dup,BICF2G630691497_dup,BICF2G630691508_dup,BICF2G630691514_dup,BICF2G630691519_dup,BICF2S22920989_dup,BICF2G630691523,BICF2G630691548,BICF2G630691563,BICF2G630691586,BICF2G630691635,BICF2G630691654,BICF2G630691658,BICF2G630691664,BICF2G630691666,BICF2G630691701,BICF2G630691707,BICF2G630691725,BICF2P253221,BICF2P499704,BICF2P54504,BICF2P54505,BICF2P660085,BICF2P844269,BICF2P919478,BICF2S23028732,chr18_44659214,chr18_44659335,chr18_44713998,chr18_44727333,chr18_44986425,chr18_44986939,chr18_44987913
4975,0.2513,-0.0001,0.0791,-0.0214,0.1275,0.1892,-0.1479,0.3655,0.0845,0.1398,-0.2132,0.1101,0.0216,0.1284,-0.2294,0.0236,0.1033,0.3412,0.0748,0.1685,-0.0891,-0.2887,0.0205,0.0971,-0.0127,0.0496,-0.1768,-0.1239,0.1355,0.0913,-0.4366,0.0458,0.4664,-0.0407,0.1647,0.1174,-0.1608,0.1649,0.1816,0.0598,-0.0773,-0.2024,-0.1218,0.0516,-0.0941,0.1434,0.0556,0.0426,-0.0812,-0.0802
4976,0.1738,-0.1004,-0.0575,0.0105,-0.0409,0.008,0.0317,0.0735,0.0789,0.1395,-0.165,0.0348,-0.1797,0.1523,-0.1001,-0.1412,0.0473,0.18,-0.0419,0.0674,0.0776,-0.1907,-0.0403,0.07,-0.0347,-0.1382,-0.2565,-0.2885,0.1849,-0.2393,-0.3747,-0.0051,0.6338,0.0017,0.0762,0.0984,-0.3828,0.101,0.157,0.0646,-0.0134,-0.2192,-0.1566,0.013,-0.0235,0.088,-0.0538,-0.0249,-0.003,-0.0398
4977,0.1269,-0.1565,0.0043,-0.0225,0.087,0.029,0.0122,0.0687,0.0043,-0.0397,-0.1765,-0.0353,-0.2479,0.0402,-0.1708,-0.1068,-0.1557,0.0411,-0.0907,-0.0918,-0.1835,-0.1061,-0.0194,-0.0069,-0.0468,-0.4323,-0.4244,-0.2358,0.1005,-0.1079,-0.6042,0.0222,0.6406,-0.0252,0.1098,0.0107,-0.1977,0.019,0.1236,-0.2246,-0.0699,-0.1796,-0.2752,-0.158,-0.1876,0.1542,-0.1261,-0.0564,-0.0746,-0.1323
4978,0.0192,-0.1445,0.0085,-0.0857,-0.042,0.1906,-0.2632,0.1553,0.1627,0.1319,-0.3667,0.1308,-0.2654,0.0873,-0.2161,-0.1443,-0.2488,-0.1052,-0.0388,0.008,-0.3649,-0.3481,0.0939,0.1779,-0.1696,-0.3458,-0.3443,-0.3977,0.2336,-0.188,-0.7426,-0.0142,0.4934,0.0098,0.281,0.0797,-0.2325,-0.0046,0.196,-0.3971,-0.0183,-0.3895,-0.0977,0.148,-0.3555,0.0302,0.0676,0.0388,-0.063,-0.0721
4979,0.1103,-0.1116,-0.0078,0.0173,-0.0185,0.0541,-0.1469,0.1066,0.0681,0.0019,-0.2152,-0.1505,-0.1623,0.1064,-0.15,-0.0639,-0.1253,0.0632,0.0113,0.007,-0.1956,-0.2585,-0.1781,-0.0361,0.0203,-0.2506,-0.0884,-0.1979,0.1284,0.0384,-0.2808,-0.0764,0.5743,-0.0296,0.052,0.0681,-0.7633,-0.0368,0.1183,-0.0759,-0.0548,-0.3638,-0.1756,-0.049,-0.1918,0.1093,-0.1568,0.096,-0.0394,-0.025
4980,0.1153,-0.065,0.0431,-0.2324,0.0134,0.2704,-0.2269,0.1608,0.1935,0.0882,-0.5309,0.1347,-0.1004,0.1293,-0.2577,-0.0587,-0.0843,-0.0587,0.0564,0.1984,-0.206,-0.3567,-0.3259,0.2163,-0.1513,-0.2725,-0.5464,-0.4461,0.1817,-0.3353,-0.8929,0.0455,0.3082,0.0784,0.1789,0.1495,-0.4308,0.1332,0.096,-0.2817,0.0699,-0.4773,-0.3222,0.0501,-0.2193,0.0496,0.0208,0.0913,-0.2975,-0.0757
4981,0.2302,-0.0802,0.0596,-0.0362,0.0697,0.1919,-0.1861,0.4391,0.1755,0.1857,-0.2545,0.1459,-0.0899,0.1205,-0.2641,-0.0692,-0.1558,0.1999,0.0409,0.1747,-0.2742,-0.3278,-0.0541,0.209,-0.1685,-0.1256,-0.3534,-0.3069,0.116,-0.0094,-0.5967,-0.0031,0.5088,0.0149,0.2163,0.1269,-0.2904,0.0514,0.1909,-0.0195,0.0071,-0.4328,0.0206,0.1185,-0.1156,0.0831,0.0038,0.1217,-0.053,0.0282
4982,0.0576,-0.5214,-0.1147,-0.0002,0.078,0.1161,-0.0624,0.1274,-0.0001,-0.0013,-0.0772,-0.0383,-0.2008,-0.0656,-0.0188,-0.0089,-0.1278,-0.0281,-0.062,-0.016,-0.3452,-0.1963,-0.1993,0.0696,-0.0095,-0.2643,-0.549,-0.2947,0.091,-0.1832,-0.6031,-0.1336,0.5766,0.0119,0.1451,-0.0085,-0.4314,0.048,0.057,-0.1957,0.0955,-0.4034,-0.2539,-0.1649,-0.159,0.0426,-0.0923,-0.0761,-0.0943,-0.0774
4983,0.1991,-0.0599,-0.0004,-0.0635,-0.0697,0.1218,-0.1495,0.3195,0.1864,0.077,-0.1274,0.0104,-0.0914,0.0859,-0.1184,-0.0096,0.1512,0.0828,0.0366,0.0565,0.0329,-0.3209,0.1506,0.1425,-0.075,-0.0039,-0.0861,-0.3053,0.1058,-0.0614,-0.3791,0.1545,0.4576,-0.0249,0.0652,0.0862,-0.6035,0.0234,0.1663,-0.0425,-0.0213,-0.3499,-0.2063,0.0568,-0.0079,0.0636,-0.1161,-0.0121,0.074,-0.0134
4984,0.3323,0.0033,-0.1273,-0.0481,-0.0393,0.2698,-0.093,0.342,0.2059,0.2614,0.0032,0.1488,-0.0258,0.1349,-0.1299,0.0473,0.1343,0.1249,0.1878,0.3497,-0.0943,-0.4545,-0.107,0.1478,0.038,-0.0341,-0.0325,-0.1764,0.2385,0.273,-0.5271,-0.1259,0.6145,0.1337,0.1649,0.2069,-0.2618,0.2938,0.2367,0.3109,-0.0357,-0.2665,-0.0942,0.0722,0.0739,0.1131,0.0917,0.0975,-0.1365,-0.007
4985,0.0305,-0.4974,-0.0314,-0.0373,0.2214,0.0436,-0.0066,0.2639,0.0584,0.0622,-0.4876,-0.0494,-0.02,-0.0753,-0.0623,-0.1249,-0.1565,0.0837,0.0355,0.1029,-0.2356,-0.1553,-0.1943,0.0848,-0.0409,-0.2238,-0.5017,-0.1417,0.0172,0.0086,-0.3665,-0.0222,0.6866,-0.1051,0.1029,-0.0708,-0.3662,-0.0056,0.0893,-0.0572,-0.0164,-0.2635,-0.2854,-0.0153,-0.1431,0.0542,-0.1692,-0.1165,-0.0477,-0.1031
4986,0.0353,-0.0511,-0.0232,-0.1427,-0.2591,0.0589,-0.2346,0.2556,0.0046,0.2532,-0.3446,0.2086,-0.2399,0.1546,-0.3253,-0.2046,-0.027,0.0461,0.063,0.1678,-0.2743,-0.4827,-0.1991,0.2678,-0.1268,-0.2029,-0.2755,-0.4545,0.0028,-0.2661,-0.6722,-0.0054,0.1893,0.0776,0.1365,0.0063,-0.3895,0.0659,0.1484,-0.2373,-0.0332,-0.3553,-0.0752,0.0252,-0.1992,0.062,0.088,0.1017,-0.2923,-0.1262
4987,0.0688,-0.5,0.0231,0.0195,0.1427,0.1103,0.0387,0.3556,0.1291,0.0352,-0.1334,-0.0264,-0.0889,0.0406,-0.1277,0.0303,0.0652,0.0908,0.1397,0.0631,-0.1105,-0.1063,-0.1546,0.1181,-0.0104,-0.1163,-0.2777,-0.2879,0.1627,-0.0855,-0.5072,-0.0087,0.5625,-0.1165,0.1886,0.1835,-0.2498,0.0873,0.0589,0.046,0.106,-0.295,-0.1642,-0.028,-0.0646,0.0528,-0.1505,-0.0346,0.0063,-0.0985
4988,0.1877,0.0081,0.0449,-0.1919,-0.1379,0.1469,-0.2194,0.3758,-0.0459,0.1869,-0.3097,0.1211,-0.0135,0.1676,-0.2041,-0.003,0.0848,-0.1718,0.0771,0.1031,-0.0256,-0.2301,-0.0297,0.2614,-0.2091,-0.2399,-0.27,-0.2938,0.106,0.0075,-0.4691,0.0195,0.5596,-0.02,0.1231,0.0795,-0.2055,0.0667,0.1417,-0.0112,-0.0951,-0.1609,-0.1256,0.1593,0.0209,0.0166,-0.0671,0.0152,-0.0453,-0.0585
4989,0.0794,-0.1446,0.0318,-0.0036,0.03,0.087,-0.1536,0.0425,0.0044,0.0545,-0.3609,-0.0189,-0.1371,0.1737,-0.224,-0.1108,-0.3195,-0.0796,-0.0017,0.0043,-0.2398,-0.3508,0.0011,0.1043,-0.1859,-0.4002,-0.6158,-0.4074,0.1001,-0.2144,-0.7616,-0.1149,0.3761,-0.0442,0.2346,0.1206,-0.3724,-0.0082,0.1385,-0.3082,-0.1204,-0.3831,-0.3011,-0.0417,-0.1616,0.0228,-0.035,0.0462,-0.2036,-0.1898
4990,0.2732,-0.0079,0.0749,-0.0393,0.0167,0.1669,-0.1697,0.2276,0.1181,0.1743,-0.1421,0.0733,0.1044,0.2114,-0.1923,0.1138,0.0439,0.0887,0.0967,0.2043,0.0448,-0.0908,0.1508,0.1316,-0.0447,0.0084,-0.0213,-0.1609,0.0748,0.1213,-0.2481,0.1596,0.5503,0.0252,0.0676,0.1445,-0.4371,0.098,0.1774,0.0996,-0.0167,-0.1307,-0.1376,0.0385,0.0478,0.0467,-0.0778,0.0245,-0.0648,-0.0189
4991,0.1731,-0.0416,0.0042,0.2045,0.1058,0.0409,-0.0261,0.1448,0.0233,0.0594,0.0098,-0.0484,0.0772,0.0878,-0.0489,0.0736,-0.0135,-0.107,-0.0353,0.0916,-0.3017,-0.1994,-0.0269,0.1496,-0.0829,-0.2334,-0.5971,-0.1572,0.1413,-0.0029,-0.5937,-0.0797,0.5678,0.0591,0.1492,0.0075,-0.3211,0.044,0.0362,0.1436,0.0408,-0.1701,-0.2666,-0.0956,-0.0676,0.1054,-0.1175,-0.0753,-0.1543,-0.0722
4992,0.0931,-0.092,-0.0134,0.0462,0.1383,0.044,-0.0551,0.04,-0.0486,0.0245,-0.175,-0.1572,-0.1185,0.0922,-0.0184,-0.0486,-0.0572,0.006,-0.0228,-0.0869,-0.3379,-0.1337,-0.3097,-0.0336,-0.0674,-0.2151,-0.5539,-0.292,0.02,-0.1624,-0.5126,-0.0917,0.4944,-0.1404,0.064,0.0493,-0.7209,-0.0552,0.0881,-0.0277,-0.0911,-0.3463,-0.3742,-0.129,-0.1268,0.1059,-0.1458,-0.0289,0.0574,-0.2025
4993,0.2035,-2.3329,0.0446,-0.0421,0.1222,0.1968,-0.0571,0.3468,0.2144,0.1657,-0.4155,0.1293,0.0749,0.2092,-0.2892,-0.0284,-0.0136,-0.0922,0.0284,0.1089,-0.1767,-0.5127,-0.1228,-0.071,-0.1708,-0.2863,-0.0556,-0.278,0.0885,-0.0144,-0.6539,-0.0252,0.2714,0.1071,0.0724,0.0961,-0.2702,0.197,0.1656,0.2209,-0.0783,-0.3704,-0.2059,-0.0088,-0.0767,0.0364,0.0127,-0.0205,-0.2177,-0.089
4994,0.0628,-0.0912,0.0642,0.1607,-0.0268,0.0285,0.0774,0.2408,0.0491,0.0792,-0.0714,-0.0343,0.1152,0.0651,-0.0264,-0.0097,-0.0565,-0.0557,0.0369,0.1542,-0.1132,-0.1064,-0.3478,0.1314,0.0213,-0.1589,-0.5351,-0.1858,0.2513,0.0681,-0.322,0.0798,0.5104,-0.0688,0.1543,0.0603,-0.4423,-0.0433,-0.0403,0.0368,0.0402,-0.1773,-0.279,0.0698,0.0491,0.0618,-0.1674,0.0005,-0.027,-0.0321
4995,-0.0919,-0.097,-0.0675,-0.2006,0.1197,0.0772,-0.201,0.1056,0.0112,0.016,-0.3197,0.0143,-0.1659,0.0667,-0.2071,-0.0407,-0.2185,-0.0308,-0.0424,0.0489,-0.3241,-0.2353,0.1397,0.1223,-0.1807,-0.3632,-0.5324,-0.4188,0.1034,-0.3498,-0.7164,-0.0968,0.0442,-0.051,0.098,-0.0683,-0.3981,0.0366,0.0907,-0.2119,-0.1128,-0.2485,-0.35,-0.1319,-0.2109,-0.0507,-0.033,-0.0926,-0.1268,-0.0979
4996,0.3993,-0.0488,0.0159,-0.3023,-0.0556,0.3272,-0.4132,0.1407,0.5302,0.541,0.0574,0.7146,0.5302,0.6622,-0.3925,0.1154,0.1801,0.2443,0.3273,0.6389,-0.0553,-0.377,0.0326,0.5563,-0.3649,-0.0221,0.0576,-0.1735,0.3787,0.329,-0.4305,0.5667,0.5547,0.4395,0.1973,0.1286,0.0672,0.3225,0.2867,0.4543,0.1394,-0.396,0.2954,0.3051,0.1942,0.1839,0.5149,0.1587,-0.4688,0.0199
4997,0.1351,0.0002,0.0075,0.0205,0.1153,0.1419,-0.0592,0.2017,0.1347,0.0739,-0.1706,0.0217,0.0397,0.2018,-0.1295,-0.0191,0.0372,0.1243,0.0741,0.135,-0.1332,-0.1468,-0.1676,0.1319,-0.0696,-0.2403,-0.081,-0.2949,0.1434,0.056,-0.4808,0.0279,0.6337,0.0267,0.1438,0.1041,-0.3258,0.0805,0.0687,0.0534,-0.0092,-0.3592,-0.1791,-0.056,-0.0269,0.0875,-0.0523,-0.0669,-0.059,-0.105
4998,-0.0328,-0.087,0.0549,-0.0342,0.1191,0.1445,-0.089,0.1659,0.1096,0.0974,-0.2317,0.0578,-0.2503,0.1437,-0.2124,-0.0352,-0.0564,0.0709,-0.0097,-0.0218,-0.4063,-0.2983,0.1555,0.0527,-0.2043,-0.3006,-0.5292,-0.2953,0.1816,-0.2199,-0.532,0.0674,0.1381,-0.0145,0.0394,0.042,-0.4103,-0.0234,0.0861,-0.1839,-0.0532,-0.283,-0.2945,0.0505,-0.123,0.047,-0.198,-0.0531,-0.1141,-0.0957
4999,0.2342,-0.5462,0.0512,-0.253,-0.0274,0.4113,-0.4127,0.131,0.2374,0.1935,-0.3507,0.5907,0.1019,0.3052,-0.7733,0.0403,-0.2144,-0.507,0.2388,0.4095,-0.3904,-0.7896,-0.3565,0.2633,-0.7518,-0.3179,-0.5263,-0.6226,0.0959,-0.2073,-0.9988,0.0082,-0.0448,0.1803,0.0571,0.0486,-0.1322,0.2602,0.3735,-0.0817,0.0008,-0.6682,-0.3476,-0.0818,-0.1789,-0.0658,0.3731,0.1431,-0.5187,0.0722
5000,0.0848,-0.0253,0.0482,-0.067,0.0251,0.0633,-0.267,0.055,0.0981,0.1352,-0.1224,-0.0373,-0.1384,0.1078,-0.0208,-0.0101,0.0994,-0.0521,-0.0317,0.0573,-0.2456,-0.2624,0.0446,0.1632,-0.0608,-0.1933,-0.4897,-0.297,0.1068,-0.1894,-0.5219,0.0418,0.4888,0.0286,-0.0376,-0.0023,-0.3083,0.0143,0.0031,-0.016,-0.0078,-0.2992,-0.2041,-0.0477,-0.097,0.06,-0.0583,-0.0798,-0.0554,-0.1208
5001,0.015,-0.0668,0.0273,0.0884,0.172,0.0456,0.0667,0.2769,0.0562,0.0772,-0.1381,-0.0591,-0.0885,0.0905,-0.0934,-0.0937,0.1121,0.1413,-0.0344,0.0414,-0.1571,-0.0665,-0.4051,-0.0876,0.0188,-0.1854,-0.2912,-0.1913,0.1365,-0.126,-0.4871,0.0115,0.6721,-0.0278,0.1424,0.0934,-0.3029,-0.026,0.0786,-0.0089,-0.0641,-0.2489,-0.2112,-0.008,0.0209,0.112,-0.2432,-0.0016,0.0757,-0.1354
5002,-0.1065,-0.1361,-0.0008,-0.1298,0.0055,0.1831,-0.226,-0.0225,0.0833,0.1279,-0.3553,0.0964,-0.1694,0.0816,-0.4669,-0.1302,-0.2793,0.0683,-0.1707,-0.0707,-0.3325,-0.3398,0.138,0.0959,-0.2408,-0.2349,-0.3408,-0.6256,0.0715,-0.4721,-0.7246,-0.0573,-0.473,-0.1249,0.1478,-0.0391,-0.4084,0.0408,0.0708,-0.4491,-0.1386,-0.361,-0.1199,0.0317,-0.2576,-0.1859,0.005,0.0604,-0.3813,-0.0956
5003,0.1849,0.0274,0.1375,0.0468,-0.0315,0.0622,-0.2016,0.1149,0.0018,0.1495,0.0227,0.1252,0.2764,0.1122,-0.0389,0.0905,0.2198,0.2354,0.2169,0.2006,0.126,0.0335,-0.1194,0.1741,-0.1276,0.1064,-0.2396,0.0116,0.01,0.3216,-0.0759,0.1438,0.3321,0.1313,0.0673,0.1236,-0.0973,0.1229,0.1163,0.3689,-0.0292,-0.081,-0.0344,0.2676,0.1538,0.021,0.0434,-0.0559,-0.1179,0.0662
5004,-0.0649,-0.0691,-0.0218,0.0796,0.0598,-0.0196,-0.0145,0.1164,-0.1165,-0.0102,-0.3212,-0.0461,-0.1198,0.0594,-0.1649,0.0057,-0.0633,0.0754,-0.0284,0.0042,0.0788,-0.0481,0.3002,0.1091,-0.059,-0.0777,-0.423,-0.1891,0.0478,-0.1448,-0.4379,0.072,0.124,-0.0025,-0.0318,0.0416,-0.7858,-0.0976,0.1448,-0.0134,-0.079,-0.2335,-0.372,0.0427,-0.1215,-0.0081,-0.1035,0.012,0.0182,-0.1137
5005,-0.0935,-0.0467,-0.0223,-0.107,0.0205,0.0364,-0.2498,0.1347,0.0119,0.1444,-0.2363,-0.0064,-0.1408,0.0347,-0.2534,0.0147,-0.0094,-0.0156,-0.0563,0.0028,-0.1115,-0.2026,0.052,0.0497,-0.1005,-0.0231,-0.5596,-0.2555,0.0962,-0.3943,-0.4094,0.0217,0.0414,-0.0645,-0.0024,0.1555,-0.3419,0.0182,0.0562,-0.1995,0.0575,-0.2303,-0.1579,0.0296,-0.0195,-0.0585,-0.0363,-0.0787,-0.2195,-0.0734
5006,-0.007,-0.1348,0.0265,-0.1366,-0.2615,0.0399,-0.2584,0.0146,0.0236,0.1901,-0.4761,0.1298,-0.169,0.2009,-0.2607,-0.1967,-0.0529,0.0539,-0.0042,0.0701,-0.0556,-0.0915,-0.1292,0.2121,-0.2414,-0.0861,-0.5645,-0.3149,0.1424,-0.2615,-0.5404,0.0821,-0.3855,0.114,0.0866,-0.1467,-0.2283,0.0322,0.2082,-0.16,-0.0421,-0.3235,-0.1645,0.1102,-0.2075,-0.0281,0.1701,0.0349,-0.4023,-0.0332
5007,0.0165,-0.0104,0.0595,-0.1367,-0.1484,0.1994,-0.3259,0.1347,0.0388,0.3169,-0.046,0.0769,-0.0258,0.209,-0.3563,-0.2247,-0.1015,0.0509,-0.0997,0.0871,0.0045,-0.2197,-0.0078,0.1427,-0.1935,-0.1848,-0.4331,-0.007,-0.0013,-0.1449,-0.1223,-0.0749,-0.2813,-0.0628,-0.0907,0.0041,0.0926,0.1415,0.2276,0.0134,-0.146,-0.2329,-0.1808,0.0146,-0.0324,-0.0526,0.0157,0.0488,-0.174,-0.0177
5008,0.0695,-0.0418,0.0374,-0.0392,-0.0322,0.1442,-0.1402,0.2102,-0.0344,0.0636,-0.1798,0.016,-0.1967,0.0803,-0.1942,-0.0234,-0.0371,0.0214,-0.0015,-0.0451,-0.0985,0.0247,-0.0954,-0.0549,-0.0773,-0.1634,-0.1511,-0.1715,0.0971,-0.2345,-0.3668,0.0167,-0.0983,-0.0414,0.0274,-0.0051,-0.404,-0.0651,0.1923,0.1167,-0.0613,-0.2116,-0.2196,-0.0184,-0.0695,-0.015,-0.1445,0.0044,0.0358,-0.0425
5009,0.1153,-0.0444,0.0894,-0.0164,0.0445,-0.0144,-0.0869,0.2218,0.0541,0.0953,-0.1768,-0.0303,-0.0862,0.06,-0.2156,-0.0394,0.0052,0.109,-0.0537,-0.0229,0.0052,-0.0185,0.1509,-0.0249,-0.0081,0.0065,-0.2479,-0.1143,0.1558,0.0116,-0.2751,0.1017,0.1865,-0.0864,-0.0051,0.0499,-0.5466,0.0057,0.0858,0.0155,-0.0513,-0.117,-0.2696,0.0124,-0.0126,0.0295,-0.1358,0.0461,-0.0147,-0.0546
5010,0.113,-0.0293,0.083,-0.016,-0.0423,0.0834,0.0477,0.2278,0.0017,0.1222,0.0249,0.0187,0.008,0.0002,-0.2058,0.0107,0.1001,0.2496,0.1374,0.0738,0.263,-0.0058,-0.1229,0.0736,0.0761,0.1011,-0.1429,-0.0977,0.0855,0.2634,-0.0057,0.0977,0.2661,-0.0323,0.0424,0.0124,-0.2117,0.0986,0.0577,0.4931,0.0068,-0.2265,-0.0384,0.0125,0.0288,-0.0075,-0.2201,0.0256,0.0496,-0.0407
5011,0.0308,-0.0188,0.0771,-0.1553,-0.0669,0.0727,-0.1533,0.2861,0.0039,0.1753,-0.1109,0.009,-0.045,0.1329,-0.243,-0.0586,-0.0802,0.2335,-0.0745,0.0107,-0.0497,-0.0621,0.0699,0.0261,0.0084,-0.1028,-0.1251,-0.078,0.0984,0.0119,-0.1844,0.0696,0.1418,-0.0322,0.0929,0.0425,-0.1775,0.0252,0.0841,0.2178,-0.0635,-0.1074,-0.1477,0.1233,-0.02,0.0107,-0.0007,0.046,-0.0119,0.0394
5012,0.0561,-0.0734,0.1433,-0.0361,0.0398,0.0459,0.0077,0.2706,0.0218,0.0196,-0.2252,0.0136,-0.0516,0.0135,-0.1713,-0.0373,-0.0428,0.182,-0.0295,-0.0674,0.0605,-0.1173,0.03,0.097,-0.0663,-0.0685,-0.1837,-0.1485,0.1252,-0.0319,-0.2601,0.1237,0.3065,-0.0925,0.0205,0.1167,-0.2243,0.0337,0.128,-0.0041,-0.1068,-0.0981,-0.2144,0.0211,-0.0574,0.0102,-0.071,0.0229,-0.0914,-0.0181
5013,0.26,-0.0159,0.0779,-0.0526,0.0853,0.1984,-0.1978,0.0907,0.0636,0.2465,-0.4268,0.1535,0.1099,0.2437,-0.3166,-0.0076,0.0824,-0.0233,0.1,0.2531,-0.0528,-0.3198,-0.1316,0.2069,-0.2303,-0.0214,-0.5373,-0.1028,0.2252,-0.1304,-0.3603,0.0664,-0.1256,0.1304,0.152,-0.1041,0.0682,0.2406,0.1996,0.2183,-0.0928,-0.2509,-0.2367,0.208,0.0158,-0.0453,0.0489,0.0228,-0.1986,-0.0012
5014,0.0181,0.0529,0.048,0.058,-0.0368,-0.0405,0.0294,0.0247,-0.0559,0.2102,-0.2119,-0.06,-0.0567,0.2133,-0.203,-0.0082,-0.067,0.19,-0.0474,-0.0891,-0.0595,-0.0234,0.1385,-0.0824,-0.1952,-0.2625,-0.3546,-0.1904,0.0655,-0.0027,-0.0976,0.0354,-0.067,-0.0329,0.0295,-0.1775,-0.253,0.0378,0.1136,0.0681,-0.1525,-0.0835,-0.2844,0.0542,0.0732,-0.0504,-0.1372,0.0475,-0.0949,-0.0705
5015,-0.0644,-0.1182,-0.0406,-0.1786,-0.0904,0.2646,-0.4575,0.1307,0.1602,0.3093,-0.2072,0.2201,-0.3282,0.1729,-0.3288,-0.2193,-0.136,-0.0233,-0.0609,-0.008,-0.1946,-0.5974,0.1336,0.1448,-0.4948,-0.0859,-0.621,-0.4856,0.0458,-0.4658,-0.742,-0.046,-0.4963,0.0046,0.0612,-0.0977,-0.2857,0.204,0.2271,-0.4128,-0.0661,-0.2741,-0.1496,0.147,-0.4777,-0.1563,0.1327,0.1497,-0.3285,0.039
5016,0.1683,-0.022,0.0401,-0.1812,0.0208,0.1116,-0.0813,0.192,-0.0879,0.166,-0.0726,0.1072,0.0572,0.1262,-0.1996,-0.0366,0.175,0.3823,0.0208,0.1361,0.1052,-0.1215,-0.1712,0.1118,-0.145,0.0396,-0.2686,-0.0723,0.1622,0.1062,0.0547,-0.0464,-0.0439,0.0149,-0.0519,0.1229,-0.2644,0.0631,0.1258,0.2995,-0.0428,-0.2088,-0.0423,0.0672,0.0735,-0.0237,0.0008,0.0326,-0.0801,0.0257
5017,0.132,0.0202,0.0602,0.0272,0.0579,0.0451,-0.0031,0.3615,-0.0302,0.1127,-0.3067,0.0374,0.0603,0.0563,-0.1553,0.0608,0.0844,-0.0836,0.0691,-0.0189,-0.1178,-0.0565,-0.0616,0.0631,-0.067,-0.0369,0.1239,-0.1152,0.1364,-0.0846,-0.0419,0.1175,0.2529,-0.0314,-0.0432,-0.0745,-0.2352,0.0172,0.0597,0.1348,-0.1042,-0.2221,-0.1928,0.0087,0.141,0.036,-0.2585,-0.0144,-0.0992,0.0382
5018,0.1166,-0.0472,0.0801,0.1154,0.0776,0.1056,0.0305,0.2406,-0.0015,0.1063,-0.2311,-0.067,-0.1313,0.1415,-0.0802,-0.116,0.0991,0.0445,0.1201,-0.0262,-0.2788,0.0338,-0.1573,0.04,-0.0659,-0.1225,-0.3876,-0.0251,0.1315,-0.1478,-0.1164,0.0777,0.1913,-0.2019,0.0612,-0.0647,-0.2102,0.0188,0.046,0.0532,-0.1991,-0.1267,-0.1595,0.102,0.0199,-0.0104,-0.2396,0.0095,-0.0749,-0.1744
5019,0.3012,0.1083,0.1677,-0.1656,0.0382,0.3444,-0.1253,0.3109,0.2065,0.241,-0.0619,0.3639,0.264,0.274,-0.3933,0.0392,0.1797,0.1441,0.2709,0.3082,0.1737,-0.2929,-0.1865,0.1638,-0.4025,0.2448,-0.1328,-0.0039,0.0052,0.3063,-0.1726,0.105,-0.3488,0.1865,0.0708,0.0182,0.1688,0.2748,0.2918,0.4029,0.1137,-0.1465,-0.1527,0.0566,0.2011,0.0801,0.134,0.0104,-0.3779,0.1049
5020,0.0179,-0.0092,0.0603,-0.112,0.063,0.0454,-0.1646,0.1259,0.0395,0.1192,-0.1251,0.0365,0.1219,0.1205,-0.1238,-0.0562,-0.1235,-0.1173,-0.0154,0.0606,-0.1274,-0.1195,-0.0002,0.1068,-0.2735,-0.0878,-0.2419,-0.2002,0.0697,-0.1614,-0.3597,-0.079,-0.0264,0.0137,0.0679,0.0103,-0.2087,-0.0148,0.0707,-0.0476,-0.0243,-0.1213,-0.1881,-0.0102,-0.094,-0.083,-0.1381,-0.0287,-0.1429,-0.0063
5021,0.0607,-2.101,-0.0829,-0.0314,0.1057,0.1299,-0.0018,0.1248,-0.0247,0.2039,-0.5111,0.0107,-0.028,0.0313,-0.0056,-0.0871,0.0333,0.1625,0.2144,0.1412,-0.2162,-0.1666,-0.2724,0.2586,-0.1983,-0.1158,-0.4211,-0.0508,0.1763,-0.0281,-0.3103,0.0715,-0.0461,-0.1062,0.0421,-0.0437,-0.3084,0.0334,0.0743,0.3296,-0.1981,-0.1917,-0.3927,0.1193,0.0725,0.0136,-0.0131,-0.1259,-0.0808,-0.0302
5022,-0.051,-0.0613,0.0675,-0.0466,-0.1378,0.0933,0.0352,0.128,-0.0961,0.0712,-0.3887,0.0211,-0.1251,0.2098,-0.2305,-0.0855,-0.1223,-0.1438,-0.1126,0.1361,-0.2911,-0.0833,0.0576,0.0141,-0.1333,-0.3632,-0.4253,-0.0658,0.1759,-0.1607,-0.3163,-0.1446,-0.0151,-0.036,0.1243,-0.1034,-0.3307,0.0077,0.1223,0.1377,-0.0038,-0.0614,-0.2957,-0.0246,-0.0061,0.0094,-0.1209,-0.0473,-0.1197,-0.0468
5023,0.2126,0.0087,0.07,-0.1223,-0.1506,0.1797,-0.0884,0.3064,0.0477,0.1337,-0.0903,0.1283,0.1588,0.148,-0.16,0.0515,0.0407,0.4008,0.0518,0.0903,0.0998,-0.1973,0.0165,0.0048,-0.1653,-0.0419,-0.0249,-0.0451,0.0118,0.1503,-0.0379,-0.0074,0.3576,-0.0176,-0.0328,0.0947,-0.1654,0.1429,0.0646,0.2835,-0.1166,-0.007,-0.2444,0.0406,0.1242,-0.0295,-0.0773,-0.0245,-0.0054,0.006
